,wb_subclass_label,wb_cluster_label,x,y
34184205787317825286067157389505774223,285_Endo,4017_Endo,-61164.29581655375,38650.49543603136
34202506787852949435716592749644739476,276_Oligo,3915_Oligo,-60072.98747760192,40457.104126015845
34212013477547644509825109323011513657,279_Astro,3949_Astro,-58592.877431193316,39703.86008322905
34214568304978228996942331201178960723,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-60746.229011101845,40094.10302709719
34229314966412093633753788133922100193,134_TH PVT_Ntrk1,1937_TH PVT_Ntrk1,-61128.74009536747,39163.61471385883
34252885949114190012264818756802970895,275_OPC,3893_OPC,-59654.203719068726,39597.80272665089
34273876135774160390905344435235084443,138_TH Prkcd_Grin2c,1997_TH Prkcd_Grin2c,-59957.49190249192,38830.970294667444
34281220253067059137060191657492485691,284_SMC-Peri,4008_SMC-Peri,-60524.61648146489,38729.68188826265
34287361309002062880730651751492762799,279_Astro,3950_Astro,-59905.43804670707,39223.83513680327
34297062003103414955737260403589083997,138_TH Prkcd_Grin2c,1997_TH Prkcd_Grin2c,-61666.66254403752,38687.371219010645
34303994145577518961637270805679587600,138_TH Prkcd_Grin2c,2018_TH Prkcd_Grin2c,-60473.31482772879,39701.80653664225
34308100840143923794182318544591877025,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-60452.4827078421,39614.38157167199
34365255858506930714376721833491770627,111_HY/TH Gnb3,1564_HY/TH Gnb3,-63575.065605793236,40071.14185087071
34370856192444523854674625327098788083,282_Micro-PVM,3982_Micro-PVM,-59687.89668502436,39556.34781020955
34372687551607221018348953881733674716,128_TH MH_Tac2,1853_TH MH_Tac2,-60731.46567186729,40642.62093969048
34392197039175083773414166934979377086,276_Oligo,3914_Oligo,-61983.93419715519,39650.74027848025
34395752514434493659401954697216213634,128_TH MH_Tac2,1839_TH MH_Tac2,-60989.73607447567,40542.05373517292
34421454974897652331042539853817696547,128_TH MH_Tac2,1848_TH MH_Tac2,-60882.16302723679,40598.069688803786
34442377424440524877132875809265676769,275_OPC,3893_OPC,-60229.48621767784,40577.92177483556
345012878209834436966391966502239686,279_Astro,3934_Astro,-61068.65562848946,39837.8608738161
3451006403515394490206319442494427334,279_Astro,3949_Astro,-61762.23745734986,40465.04476929925
34513003423230152339213944709379941968,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-61513.70739659758,39196.55708384366
3451869055466083607650080492023001173,285_Endo,4017_Endo,-62711.86336022909,40547.95341644152
34539238030385714095174222113101729404,279_Astro,3949_Astro,-59490.46683300016,40521.306412476886
34550788213847451005297967347180806837,276_Oligo,3914_Oligo,-63146.98264426443,40205.471028456355
34561193102648517304814283929628005436,276_Oligo,3899_Oligo,-60055.75718183338,39709.79627161796
34563479048466517222463495459868291754,279_Astro,3952_Astro,-61708.32389974726,39518.54753468124
34581908166130351507331285461636152645,279_Astro,3931_Astro,-60675.828051095385,40786.39944312665
3460381494558772877451902013574275183,111_HY/TH Gnb3,1564_HY/TH Gnb3,-63202.441611654154,40347.32668113037
34610764567716433434120276854887004075,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-60690.468465147525,38833.87942496064
34617314714581279740987026960214000274,276_Oligo,3914_Oligo,-61557.29043222858,40520.715295321694
34624691903893264391223095887062558481,138_TH Prkcd_Grin2c,2012_TH Prkcd_Grin2c,-61038.80782152403,39477.110083729465
3464073419493494324275618248785068577,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-60537.49722489667,38855.453872097474
34675579692799573843563883752171971803,276_Oligo,3914_Oligo,-61888.569602595904,39611.65209066334
34682000798302285845855875375073106709,276_Oligo,3914_Oligo,-59156.79046740676,39509.99355653608
34687696379277606311812293796327965219,276_Oligo,3915_Oligo,-62518.88167073007,40518.81545725238
34688759677581076233096913592325094028,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59442.81064435175,40186.38819781577
34704867493829197440810501221095014130,276_Oligo,3914_Oligo,-63438.110245069314,39929.13022939941
34720286574256684527385306917622594957,276_Oligo,3914_Oligo,-60123.7112406885,40699.79341554372
34720354093973801086719269123847127863,276_Oligo,3914_Oligo,-59700.000512605075,40119.433784834684
34742890925449428945721333983233178358,285_Endo,4016_Endo,-60883.292357973674,40292.56343268213
34746414208040666174862991344479774179,279_Astro,3949_Astro,-60459.1231931425,40291.52352397595
34751860189187474196388102385120983347,138_TH Prkcd_Grin2c,2025_TH Prkcd_Grin2c,-61553.98504549445,39742.79197902282
34768915246772120552951864565193769299,276_Oligo,3914_Oligo,-61861.93703874831,39117.80230583203
34789053511169575720419752008699437833,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59455.85725148357,39311.94249281291
34814144734455072348596483917415443049,138_TH Prkcd_Grin2c,2012_TH Prkcd_Grin2c,-60957.492874645126,39482.3376234974
34820940005373729360694026141577582672,285_Endo,4017_Endo,-61432.394698059856,40135.105419187916
34825565779231266702404572891107139897,276_Oligo,3913_Oligo,-62656.0364775164,39238.05492681131
3485477718731500592676842533944886704,138_TH Prkcd_Grin2c,2013_TH Prkcd_Grin2c,-60042.34673454306,38922.714907696914
34860711769741449509125123793038070402,279_Astro,3931_Astro,-59924.86875011108,40245.81841234929
34861379482896992864956898832764175181,285_Endo,4017_Endo,-61550.996210925274,40253.16497732358
34869002808044230092799558579743848238,138_TH Prkcd_Grin2c,2017_TH Prkcd_Grin2c,-61827.353782811035,39460.19354515616
34871054944014612135607241213237429268,138_TH Prkcd_Grin2c,2024_TH Prkcd_Grin2c,-63217.28977634689,39675.49909791287
34877918321750817336953354435193159904,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59764.656961211665,39729.02950986005
34892376455698196103209322904483841512,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-61863.33052179111,40410.434311255194
34909555803009203784611784545205160164,285_Endo,4017_Endo,-62106.84757650318,39744.55389506971
34910756475278299062105780052641188755,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-60900.935619642885,39651.28610383387
34913239073142498811142778734826433796,111_HY/TH Gnb3,1566_HY/TH Gnb3,-63495.73984086963,39665.3507876719
34921827494850089454207710068917508792,276_Oligo,3914_Oligo,-58883.495297941205,39386.33225307445
34932593781012836582423094486460319570,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-60331.01207773127,40354.49820559101
34953413720989249346003957956203161592,138_TH Prkcd_Grin2c,1998_TH Prkcd_Grin2c,-61826.443769649944,38751.35471890609
34954487680374300555165076943809526290,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-60352.044311246624,40127.450098557005
34966540780750121500639694492541486704,276_Oligo,3913_Oligo,-59691.222986766166,40767.29845981273
35001544041663826257065353592556326800,276_Oligo,3913_Oligo,-61109.331935192415,39260.22227372006
35001637321993267910002362739154588548,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59674.13683216203,39869.861711535916
35007490058497828044696266493098182099,128_TH MH_Tac2,1854_TH MH_Tac2,-60697.300544079975,40695.49497930223
35007729350281318407667307212558373325,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-62535.912162691486,40542.338994583
3505217088545357970550865420881246330,276_Oligo,3914_Oligo,-59305.111759253065,38877.40120870125
35054233310445806826831267966136702665,138_TH Prkcd_Grin2c,2026_TH Prkcd_Grin2c,-59179.92331052762,40651.38997638205
35081930927418814591178519043390229798,254_MY Ccdc172,3767_MY Ccdc172,-60699.27299011692,40472.70777837
3510161439045016329467296542139022591,276_Oligo,3914_Oligo,-60542.32523616909,40272.55687329654
35108518442971323853460668897918318690,138_TH Prkcd_Grin2c,2026_TH Prkcd_Grin2c,-59108.287481089916,40560.03309393203
35183777743212700162690648220133780638,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-60651.898971264374,40016.84616157497
35184752435216811609549445606215452691,134_TH PVT_Ntrk1,1937_TH PVT_Ntrk1,-61178.92073919309,39893.6241926971
35188140144468513760898150330337274,276_Oligo,3914_Oligo,-59748.06971439647,39314.2092348237
35190980733109488816151612106170572183,138_TH Prkcd_Grin2c,2005_TH Prkcd_Grin2c,-60273.89015045619,39739.84663292954
35191073301743032358683033856732319915,111_HY/TH Gnb3,1564_HY/TH Gnb3,-63220.89212038179,40189.400259188915
3522035661099998406245250808176091846,285_Endo,4015_Endo,-58798.31626061442,39685.29417784487
352218525356931304370673197538962597,276_Oligo,3914_Oligo,-60151.918394242864,39308.5045594988
35236272170704140977189445165359376431,279_Astro,3952_Astro,-60453.07372671567,39875.573126114105
35246090992735018977548045003438545064,285_Endo,4017_Endo,-61619.7308658926,38956.9445970526
35264887939099578056942834914956882210,111_HY/TH Gnb3,1566_HY/TH Gnb3,-58877.40846478031,39187.532581431646
35272310333993566736253509248356714754,279_Astro,3949_Astro,-63530.51412112686,39882.189525923524
35293905910782884796736139101161709457,137_TH_Rxfp1_Epb4,1961_TH_Rxfp1_Epb4,-61151.398619277345,39441.079349262014
35302558969861323594125666956023692357,138_TH Prkcd_Grin2c,2016_TH Prkcd_Grin2c,-62698.751692752245,39713.74617213057
35309577654836379998978767999539069286,276_Oligo,3914_Oligo,-58675.022856664276,39633.040862370726
35317106150543964876823167619538747584,138_TH Prkcd_Grin2c,2014_TH Prkcd_Grin2c,-60376.6845829909,39393.44652389206
35325062402366289786575484496123535836,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-60711.11934295767,39575.002188291604
35353433962891137746109367751862512291,137_TH_Rxfp1_Epb4,1970_TH_Rxfp1_Epb4,-61819.44399798378,40320.22801183653
35376550363178832546383413482716273956,137_TH_Rxfp1_Epb4,1964_TH_Rxfp1_Epb4,-61160.26748766623,38697.660566738494
35388379032345507034975698049394042344,279_Astro,3949_Astro,-62282.712403868885,38768.887497205586
35392797551502704375364375652771136500,279_Astro,3959_Astro,-60078.93407758094,40696.82525980125
35397731992934290557140522506807040577,138_TH Prkcd_Grin2c,1994_TH Prkcd_Grin2c,-61594.26802155646,38623.64018156936
35399696792938424124774329084840187224,285_Endo,4015_Endo,-60719.82726350795,39971.36530001364
3542691905057728388501157519784525597,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62165.36323740774,39316.73391647599
35436888872095231459926230389058922503,285_Endo,4017_Endo,-62201.33265437851,39665.06626604915
35456590276068771591765954916492714682,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62338.02005665803,40106.8029682511
35522790295185490992860348562738774281,138_TH Prkcd_Grin2c,2014_TH Prkcd_Grin2c,-60775.96388398317,39360.09465728447
35542860000986196720635358892497059444,279_Astro,3931_Astro,-60728.083411890504,38754.17397854383
35545209573843073722831096146127269401,138_TH Prkcd_Grin2c,2016_TH Prkcd_Grin2c,-62656.69835834844,39975.87805498649
35573851990759585633644283458352137133,279_Astro,3952_Astro,-61222.99528453024,38586.87837322299
3561409582203464527611404946894510755,279_Astro,3952_Astro,-61983.43017427991,40299.57710370056
35618858151679067788998663842549216361,276_Oligo,3914_Oligo,-61933.32149537931,38858.01096646982
35619385183483680632938483683102331666,138_TH Prkcd_Grin2c,2014_TH Prkcd_Grin2c,-61845.56632376388,39501.720878586995
35622226614443649149549173585226117783,279_Astro,3952_Astro,-61052.994909743065,40391.33805047277
35629118055012405727602181572304825428,279_Astro,3933_Astro,-62709.84312951723,39743.71559320382
35638472940463741553933726782444236295,285_Endo,4017_Endo,-62595.56232148151,40500.78551286977
35667630473750890885630847548046493259,276_Oligo,3913_Oligo,-62100.254579420354,39415.86808994341
35681659826345565606985846300168729715,282_Micro-PVM,3978_Micro-PVM,-61439.752936565324,40443.984523814084
35708052882747829052545688412698299197,285_Endo,4017_Endo,-60147.61556945962,40404.40368242484
35710952823833987239352420678308019151,134_TH PVT_Ntrk1,1937_TH PVT_Ntrk1,-61008.25868840855,39161.44044743221
35714809406740571800561184999612702472,276_Oligo,3915_Oligo,-60571.69549242331,39083.05573203279
35720505132635857500093963516547077380,276_Oligo,3913_Oligo,-62771.2434400272,40752.83848409544
35733661463846738603875446492664450229,275_OPC,3896_OPC,-60524.30046057295,40285.39296016565
35735856312455953388068007153496965225,111_HY/TH Gnb3,1566_HY/TH Gnb3,-63373.56332396714,39834.41813399092
35755345074198396055163725510681129506,279_Astro,3949_Astro,-59000.50274576357,39480.48966364869
35770942405203472999475235242967970819,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-60860.17169907958,39775.29478765407
35777416411466107104841629767242461344,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59513.10477042974,39368.22710454472
35789707229138498629017196581927845893,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-63258.08625976028,39854.04387030681
35809986239971713902294765856858704018,282_Micro-PVM,3982_Micro-PVM,-62083.72889961468,39795.16662330625
35832511326227629198210234765014459563,276_Oligo,3914_Oligo,-60270.16866018272,40138.16469591707
35862936743764126811290705868284437960,279_Astro,3952_Astro,-61376.64928106214,40684.71987718979
35866673362208868904196082817178850347,138_TH Prkcd_Grin2c,2014_TH Prkcd_Grin2c,-60385.936841489995,39499.21994587282
35934237287874957400554553810395905849,276_Oligo,3913_Oligo,-61919.17945213018,39670.040176967115
35945997294629725259127391206552863538,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62100.20373239073,39369.167549468824
35949428833604336179336126190190577987,285_Endo,4017_Endo,-61453.67265497391,39913.04093034287
35953079720349188997803879754057619493,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-61792.0923999466,39934.879660973216
35969265447606134613477720241665448278,138_TH Prkcd_Grin2c,2006_TH Prkcd_Grin2c,-61195.74178222108,39077.667665148336
35972273186656407342071291385475177610,275_OPC,3896_OPC,-61235.845053623474,38962.99866164519
35982636417777731666101990743386497872,279_Astro,3949_Astro,-61142.26666552179,38529.74013040389
35995339908876950583330208102761185477,279_Astro,3931_Astro,-58735.40405509605,39518.71857557348
3600265516917403446085096720200461963,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-59893.64102750811,40604.65335020691
36017431877740467553287407702490805860,276_Oligo,3914_Oligo,-59583.34528698,40192.44913917541
3602647906594002338831529810050933751,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62560.486443433576,40356.01401428944
36028092707214881574000993986683862013,276_Oligo,3914_Oligo,-59840.746307240275,40306.31954197892
36045146484955741124465357978229238938,275_OPC,3894_OPC,-63044.08073542821,39575.762572988766
36054982415638205254589361313697172156,276_Oligo,3914_Oligo,-62776.50774887219,39135.74630540001
36061281416789752482004388730978536088,138_TH Prkcd_Grin2c,1998_TH Prkcd_Grin2c,-60147.281638174034,38751.16635621347
36105191574848094578626224409967282109,128_TH MH_Tac2,1847_TH MH_Tac2,-60882.47810688845,40714.979379496566
3613207083563809328320379865232646966,137_TH_Rxfp1_Epb4,1970_TH_Rxfp1_Epb4,-60452.61590654517,39557.0968105889
36168465447438602279034792041671150432,128_TH MH_Tac2,1854_TH MH_Tac2,-60642.31285457593,40672.07027805901
36177825977921922618421909316778034557,276_Oligo,3914_Oligo,-60634.18168742678,39914.52298016406
36180906484815268888204681221488482378,279_Astro,3949_Astro,-61751.81344934354,39937.48766151686
36217822491568311656524427981119072118,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62405.29764033992,39274.609056890054
36272677956653389763481729507118250992,279_Astro,3932_Astro,-59890.981936798984,40310.569314525485
36275120680569235605345166315912447183,279_Astro,3942_Astro,-61588.073207579,39310.934162382524
36282627008351552113524404859861882702,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59375.686728929,39218.03004345551
36285619583261380863424470161955128215,283_VLMC,3993_VLMC,-61746.99247008388,40647.656706513946
36299902601153333241671577411313373882,279_Astro,3949_Astro,-59332.02671750771,40110.20723806827
3632849831194102158275361883679301219,279_Astro,3949_Astro,-63353.33470172757,39611.100748790275
36357120811338339886511598740396640918,279_Astro,3936_Astro,-62032.29812800016,40037.62266440754
36378491946950981253099968570337484100,279_Astro,3932_Astro,-59759.711149683106,40166.58504454254
36380376062132511116925974190052674790,128_TH MH_Tac2,1842_TH MH_Tac2,-61308.030135763765,40512.54057250953
36383245621171946682574469782381908513,285_Endo,4017_Endo,-59419.21206006875,39416.718279220615
36395303476979525692465380422538972828,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62736.24981504147,40571.87301155134
36395490306396998427974102920716773488,276_Oligo,3914_Oligo,-60296.362072313656,40636.06728187095
36407012847217446567397850419875572791,138_TH Prkcd_Grin2c,2016_TH Prkcd_Grin2c,-59170.02268740886,39712.18529910561
36407336760776254268446575944875714521,276_Oligo,3914_Oligo,-59050.18708686331,39025.48382221315
36409705211530870286630856206277292555,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59589.123927938235,39815.10880223131
36435618011292797976688492388582976642,276_Oligo,3914_Oligo,-60889.19996694652,40755.29605105942
36471640794411460866758209946281845756,276_Oligo,3913_Oligo,-59217.73023960439,40736.5870634009
36473908710422229319968761533072837534,279_Astro,3949_Astro,-59200.32955730377,40531.0334280194
36503073490169085730586611047184640630,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-61662.826370035065,39695.45298947673
36537906333206924565391444360828787435,128_TH MH_Tac2,1848_TH MH_Tac2,-61257.53562658045,40665.92917751982
36556492065897887265838222490443349266,111_HY/TH Gnb3,1566_HY/TH Gnb3,-63310.309620504326,39395.254980557824
36559865329517248143961107446638312604,279_Astro,3949_Astro,-61409.2509548079,39373.702593947106
